Campaign ID,Response Day,Start Date,Created Date,Language
70161000001JM78,6/5/2018,8/25/2016,8/25/2016,Japanese
70161000001HIuf,10/9/2017,10/25/2016,10/25/2016,English
70161000001HIuk,10/10/2017,10/25/2016,10/25/2016,English
701610000005lJV,9/26/2018,5/23/2016,5/23/2016,
70161000001HIua,10/15/2017,10/25/2016,10/25/2016,English
70161000001HIua,6/5/2018,10/25/2016,10/25/2016,English
701610000005lJV,6/5/2018,5/23/2016,5/23/2016,
70161000001HIuf,9/20/2017,10/25/2016,10/25/2016,English
7016100000088gI,10/8/2018,1/19/2018,1/18/2018,Japanese
70161000000VB4F,3/30/2018,7/19/2017,7/19/2017,Japanese
701b0000000AfzN,10/28/2017,5/15/2015,5/15/2015,Japanese
701610000005lJV,10/26/2017,5/23/2016,5/23/2016,
7016100000081ou,10/1/2017,10/27/2017,9/19/2017,Japanese
70161000001JM78,11/14/2017,8/25/2016,8/25/2016,Japanese
70161000001WRQ2,9/27/2018,7/24/2018,7/24/2018,Japanese
70161000001HIuf,10/10/2017,10/25/2016,10/25/2016,English
701b00000009yD8,10/24/2018,6/19/2014,6/19/2014,
70161000001JM78,8/3/2018,8/25/2016,8/25/2016,Japanese
701b0000000Yq43,10/1/2017,10/27/2015,10/27/2015,
701610000008Abf,2/20/2018,3/1/2018,2/18/2018,Japanese
70161000001Wbe2,8/29/2018,11/21/2018,8/8/2018,Japanese
70161000001JM78,12/21/2017,8/25/2016,8/25/2016,Japanese
70161000001HIua,10/18/2017,10/25/2016,10/25/2016,English
70161000001HIua,10/18/2017,10/25/2016,10/25/2016,English
701b00000009tnf,2/14/2018,5/9/2014,5/9/2014,
7016100000088gI,2/15/2018,1/19/2018,1/18/2018,Japanese
7016100000082wz,10/28/2017,11/9/2017,10/9/2017,Japanese
70161000001qQUj,3/14/2019,4/3/2019,2/19/2019,English
70161000000838q,11/13/2017,12/17/2017,10/12/2017,Japanese
7016100000081Rb,11/13/2017,12/14/2017,9/13/2017,Japanese
70161000001q8tT,3/13/2019,2/7/2019,2/6/2019,Japanese
70161000000V8zJ,1/5/2018,7/3/2017,7/3/2017,
70161000001VmPm,10/5/2018,6/8/2018,6/7/2018,Japanese
701b00000009tnf,10/13/2017,5/9/2014,5/9/2014,
70161000001HIuf,10/19/2017,10/25/2016,10/25/2016,English
7016100000082wz,10/31/2017,11/9/2017,10/9/2017,Japanese
7016100000081ou,9/27/2017,10/27/2017,9/19/2017,Japanese
701610000005lJV,10/22/2017,5/23/2016,5/23/2016,
70161000001HIuf,9/25/2017,10/25/2016,10/25/2016,English
701b00000009uP4,9/22/2017,5/12/2014,5/12/2014,
70161000001JM78,9/13/2018,8/25/2016,8/25/2016,Japanese
7014M000001WqSV,4/27/2019,4/8/2019,4/7/2019,Japanese
70161000001JM78,3/1/2018,8/25/2016,8/25/2016,Japanese
70161000001HJ7e,10/14/2018,8/25/2016,10/26/2016,Japanese
7016100000088gI,10/21/2018,1/19/2018,1/18/2018,Japanese
70161000001JM78,9/20/2017,8/25/2016,8/25/2016,Japanese
70161000001JM78,9/30/2017,8/25/2016,8/25/2016,Japanese
701610000006xUT,6/4/2018,7/28/2015,7/22/2016,English
7016100000088gI,2/15/2018,1/19/2018,1/18/2018,Japanese
701610000008AGD,3/19/2018,2/23/2018,2/12/2018,Japanese
701610000002vuv,3/15/2018,4/26/2016,4/20/2016,English
70161000001HZF3,10/5/2017,3/10/2017,3/10/2017,English
70161000001HIuf,10/16/2017,10/25/2016,10/25/2016,English
70161000000V1r7,9/21/2017,5/26/2017,5/26/2017,Japanese
7016100000082yv,10/19/2017,10/24/2017,10/10/2017,English
701610000006xUT,10/16/2017,7/28/2015,7/22/2016,English
701610000005lJV,9/25/2017,5/23/2016,5/23/2016,
7016100000081Rb,11/28/2017,12/14/2017,9/13/2017,Japanese
7014M000001Wq52,5/13/2019,5/30/2019,3/25/2019,Japanese
70161000000V8zJ,1/5/2018,7/3/2017,7/3/2017,
70161000001HMMN,9/21/2017,12/7/2016,11/23/2016,English
70161000001JM78,10/2/2017,8/25/2016,8/25/2016,Japanese
70161000001WRPs,8/29/2018,7/24/2018,7/23/2018,Japanese
70161000001WRQ2,8/29/2018,7/24/2018,7/24/2018,Japanese
70161000000VB4F,7/1/2018,7/19/2017,7/19/2017,Japanese
70161000001WNKW,8/1/2018,8/3/2018,7/18/2018,Japanese
701b00000009uP4,7/3/2018,5/12/2014,5/12/2014,
70161000001WX0F,8/6/2018,8/7/2018,7/31/2018,English
70161000001HIua,8/27/2018,10/25/2016,10/25/2016,English
70161000001WZoq,8/9/2018,8/16/2018,8/6/2018,English
70161000001HJ7e,4/18/2018,8/25/2016,10/26/2016,Japanese
70161000001Vilz,6/12/2018,6/29/2018,6/6/2018,Japanese
70161000000V1r7,5/1/2018,5/26/2017,5/26/2017,Japanese
70161000001b2PJ,2/3/2019,11/19/2018,11/18/2018,Japanese
701610000005lJV,9/27/2018,5/23/2016,5/23/2016,
701b0000000Yq43,9/21/2017,10/27/2015,10/27/2015,
701b0000000Yq43,9/21/2017,10/27/2015,10/27/2015,
701b00000009uP4,9/28/2017,5/12/2014,5/12/2014,
701610000005lJV,11/21/2018,5/23/2016,5/23/2016,
70161000001JM78,11/21/2018,8/25/2016,8/25/2016,Japanese
7016100000081Rb,10/16/2017,12/14/2017,9/13/2017,Japanese
701b00000009tnf,10/2/2017,5/9/2014,5/9/2014,
7016100000082fy,10/30/2017,12/4/2017,10/4/2017,Japanese
7016100000084BR,11/23/2017,11/29/2017,10/31/2017,English
701b0000000Yq43,9/20/2017,10/27/2015,10/27/2015,
70161000001JM78,10/7/2017,8/25/2016,8/25/2016,Japanese
70161000001HIuk,10/17/2017,10/25/2016,10/25/2016,English
7016100000082yv,10/18/2017,10/24/2017,10/10/2017,English
70161000001HIua,10/11/2017,10/25/2016,10/25/2016,English
70161000001JM78,6/6/2018,8/25/2016,8/25/2016,Japanese
701b0000000Yq43,10/18/2017,10/27/2015,10/27/2015,
701b0000000Yq43,10/18/2017,10/27/2015,10/27/2015,
701610000005lJV,11/12/2017,5/23/2016,5/23/2016,
701610000005lJV,10/18/2017,5/23/2016,5/23/2016,
70161000000V1r7,10/19/2017,5/26/2017,5/26/2017,Japanese
7016100000085PU,11/20/2017,12/1/2016,11/14/2017,Japanese
701b00000009yD8,10/18/2017,6/19/2014,6/19/2014,
70161000001JM78,10/2/2017,8/25/2016,8/25/2016,Japanese
70161000001HIua,6/5/2018,10/25/2016,10/25/2016,English
701610000005lJV,6/9/2018,5/23/2016,5/23/2016,
70161000001HIua,6/9/2018,10/25/2016,10/25/2016,English
70161000001HZN0,7/31/2018,3/6/2017,3/10/2017,English
70161000001WZNJ,8/18/2018,8/31/2018,8/5/2018,Japanese
70161000001auLy,11/30/2018,11/30/2018,11/12/2018,Japanese
70161000001Vilz,6/10/2018,6/29/2018,6/6/2018,Japanese
7016100000085PU,11/20/2017,12/1/2016,11/14/2017,Japanese
701b0000000Yq43,10/15/2017,10/27/2015,10/27/2015,
70161000001JM78,9/7/2018,8/25/2016,8/25/2016,Japanese
7016100000081Rb,10/19/2017,12/14/2017,9/13/2017,Japanese
70161000001JM78,10/18/2017,8/25/2016,8/25/2016,Japanese
701610000005lJV,10/9/2018,5/23/2016,5/23/2016,
70161000001JM78,10/13/2017,8/25/2016,8/25/2016,Japanese
701b00000009yD8,10/13/2017,6/19/2014,6/19/2014,
7016100000088gI,4/6/2018,1/19/2018,1/18/2018,Japanese
701610000008C51,4/3/2018,2/23/2018,3/6/2018,Japanese
701610000008AGD,3/23/2018,2/23/2018,2/12/2018,Japanese
70161000000CJqv,5/4/2018,2/23/2018,3/14/2018,Japanese
70161000001JM78,4/6/2018,8/25/2016,8/25/2016,Japanese
70161000001HIuf,11/5/2017,10/25/2016,10/25/2016,English
70161000001JM78,2/15/2018,8/25/2016,8/25/2016,Japanese
7016100000082fy,10/7/2017,12/4/2017,10/4/2017,Japanese
70161000001HdvH,9/20/2017,3/30/2017,3/30/2017,
701b0000000Z2cb,2/27/2018,12/16/2015,1/25/2016,Japanese
7016100000088gI,2/27/2018,1/19/2018,1/18/2018,Japanese
701b00000009uP4,2/17/2018,5/12/2014,5/12/2014,
701b00000009yD8,2/17/2018,6/19/2014,6/19/2014,
70161000000V1r7,4/16/2018,5/26/2017,5/26/2017,Japanese
70161000001JM78,10/16/2017,8/25/2016,8/25/2016,Japanese
701b00000009uP4,10/2/2017,5/12/2014,5/12/2014,
701b00000009yD8,3/15/2018,6/19/2014,6/19/2014,
70161000001JM78,2/14/2018,8/25/2016,8/25/2016,Japanese
70161000001HIua,11/6/2017,10/25/2016,10/25/2016,English
7016100000081Rb,11/1/2017,12/14/2017,9/13/2017,Japanese
70161000001HIuk,10/15/2017,10/25/2016,10/25/2016,English
70161000001HIuf,10/13/2017,10/25/2016,10/25/2016,English
7016100000081Rb,12/3/2017,12/14/2017,9/13/2017,Japanese
701b0000000Yq43,12/3/2017,10/27/2015,10/27/2015,
70161000000CV54,3/30/2018,7/3/2017,3/30/2018,
70161000001JM78,9/20/2017,8/25/2016,8/25/2016,Japanese
70161000001JM78,9/29/2017,8/25/2016,8/25/2016,Japanese
70161000000V1LU,9/29/2017,5/23/2017,5/23/2017,
70161000001JM78,6/5/2018,8/25/2016,8/25/2016,Japanese
7016100000088gI,2/20/2018,1/19/2018,1/18/2018,Japanese
7016100000082yv,10/18/2017,10/24/2017,10/10/2017,English
7016100000082z0,10/30/2017,11/1/2017,10/10/2017,English
701610000005obk,10/9/2017,2/26/2016,6/27/2016,English
70161000001VnAt,6/11/2018,6/20/2018,6/8/2018,English
70161000001alAJ,12/2/2018,12/4/2018,11/6/2018,English
70161000001b8d0,12/2/2018,12/19/2018,11/26/2018,English
701b0000000oz5h,10/2/2017,2/26/2016,3/1/2016,English
701b0000000Yq43,10/20/2017,10/27/2015,10/27/2015,
701610000006xUT,10/30/2017,7/28/2015,7/22/2016,English
70161000001JMx6,7/12/2018,7/28/2015,9/1/2016,English
701610000005lJV,6/5/2018,5/23/2016,5/23/2016,
70161000001HIua,6/5/2018,10/25/2016,10/25/2016,English
701b00000009tnf,12/4/2017,5/9/2014,5/9/2014,
70161000001HIuf,10/20/2017,10/25/2016,10/25/2016,English
70161000001HIuf,10/19/2017,10/25/2016,10/25/2016,English
701b00000009yD8,11/25/2017,6/19/2014,6/19/2014,
70161000001JM78,11/17/2017,8/25/2016,8/25/2016,Japanese
70161000001JM78,8/30/2018,8/25/2016,8/25/2016,Japanese
701610000008AGD,8/30/2018,2/23/2018,2/12/2018,Japanese
70161000001JM78,8/30/2018,8/25/2016,8/25/2016,Japanese
701610000005lJV,10/19/2017,5/23/2016,5/23/2016,
70161000001JM78,4/8/2018,8/25/2016,8/25/2016,Japanese
7016100000081Rb,10/20/2017,12/14/2017,9/13/2017,Japanese
70161000000V8zJ,1/5/2018,7/3/2017,7/3/2017,
7016100000081Rb,10/20/2017,12/14/2017,9/13/2017,Japanese
7016100000088gI,4/13/2018,1/19/2018,1/18/2018,Japanese
70161000001Vilz,11/2/2018,6/29/2018,6/6/2018,Japanese
70161000000VAIG,10/4/2017,7/11/2017,7/11/2017,English
70161000000VB4F,10/4/2017,7/19/2017,7/19/2017,Japanese
701610000005lJV,11/20/2018,5/23/2016,5/23/2016,
701b0000000Yq43,5/28/2018,10/27/2015,10/27/2015,
7016100000086U6,2/25/2018,12/19/2017,12/8/2017,English
7016100000081Rb,11/7/2017,12/14/2017,9/13/2017,Japanese
70161000000V8zJ,1/5/2018,7/3/2017,7/3/2017,
701b00000009uP4,12/11/2017,5/12/2014,5/12/2014,
701610000005lJV,2/3/2018,5/23/2016,5/23/2016,
70161000001HIua,2/3/2018,10/25/2016,10/25/2016,English
70161000001HO3r,4/28/2018,10/25/2016,12/6/2016,English
701b0000000AfzN,12/30/2017,5/15/2015,5/15/2015,Japanese
701b0000000Yq43,10/19/2017,10/27/2015,10/27/2015,
70161000000CVAJ,12/2/2018,4/2/2018,4/2/2018,
701610000008C4r,12/2/2018,3/15/2018,3/6/2018,English
701610000005lJV,12/2/2018,5/23/2016,5/23/2016,
70161000000VB4F,10/7/2017,7/19/2017,7/19/2017,Japanese
70161000000VAIG,10/7/2017,7/11/2017,7/11/2017,English
701610000005lJV,10/19/2017,5/23/2016,5/23/2016,
701b00000009tnf,2/28/2018,5/9/2014,5/9/2014,
70161000001HIua,3/20/2018,10/25/2016,10/25/2016,English
7016100000081Rb,10/18/2017,12/14/2017,9/13/2017,Japanese
7016100000088gI,6/3/2018,1/19/2018,1/18/2018,Japanese
70161000001JM78,2/6/2018,8/25/2016,8/25/2016,Japanese
701b0000000Z2cq,12/26/2017,12/16/2015,1/25/2016,Japanese
701b0000000Yq43,10/17/2017,10/27/2015,10/27/2015,
70161000001HIua,10/15/2017,10/25/2016,10/25/2016,English
70161000001HIuf,9/27/2017,10/25/2016,10/25/2016,English
701610000006xUT,7/21/2018,7/28/2015,7/22/2016,English
70161000001HZMN,10/16/2017,3/6/2017,3/10/2017,English
701610000002vuv,9/20/2017,4/26/2016,4/20/2016,English
701b00000009tnf,9/20/2017,5/9/2014,5/9/2014,
70161000001Vilz,7/11/2018,6/29/2018,6/6/2018,Japanese
701610000008AGD,4/10/2018,2/23/2018,2/12/2018,Japanese
7016100000080Yz,9/20/2017,9/27/2017,8/29/2017,English
70161000001biWh,2/3/2019,2/5/2019,1/8/2019,English
7016100000082yv,10/19/2017,10/24/2017,10/10/2017,English
70161000001HIuk,9/23/2017,10/25/2016,10/25/2016,English
70161000001HHY3,9/23/2017,10/20/2016,10/12/2016,English
70161000001HIuf,9/23/2017,10/25/2016,10/25/2016,English
701b00000009tnf,12/15/2017,5/9/2014,5/9/2014,
70161000000V4x0,9/21/2017,6/30/2017,6/20/2017,Japanese
70161000001HIuf,11/10/2017,10/25/2016,10/25/2016,English
70161000001Vilz,9/25/2018,6/29/2018,6/6/2018,Japanese
7016100000088gI,6/21/2018,1/19/2018,1/18/2018,Japanese
7016100000085PU,11/20/2017,12/1/2016,11/14/2017,Japanese
70161000001auLy,11/30/2018,11/30/2018,11/12/2018,Japanese
70161000001HIuf,10/16/2017,10/25/2016,10/25/2016,English
70161000000V1LU,12/12/2018,5/23/2017,5/23/2017,
70161000000V8zJ,1/5/2018,7/3/2017,7/3/2017,
7016100000085Mu,12/1/2017,11/14/2017,11/13/2017,Japanese
7016100000081Rb,10/18/2017,12/14/2017,9/13/2017,Japanese
701b0000000Yq43,10/3/2017,10/27/2015,10/27/2015,
701610000005lJV,10/18/2017,5/23/2016,5/23/2016,
701610000005nIm,9/27/2017,6/29/2016,6/14/2016,English
70161000001JM78,6/6/2018,8/25/2016,8/25/2016,Japanese
70161000000VB4F,10/11/2017,7/19/2017,7/19/2017,Japanese
70161000000VAIG,10/11/2017,7/11/2017,7/11/2017,English
70161000001JM78,10/12/2017,8/25/2016,8/25/2016,Japanese
7016100000080Z4,2/23/2018,8/29/2017,8/29/2017,English
701b00000009yD8,11/5/2017,6/19/2014,6/19/2014,
70161000001Hj2I,12/2/2017,4/24/2017,4/24/2017,English
70161000001HIuk,10/8/2017,10/25/2016,10/25/2016,English
701b0000000AMpw,10/8/2017,1/15/2015,1/6/2015,English
701b00000009wax,9/28/2017,5/30/2014,5/30/2014,English
70161000000VB4F,10/12/2017,7/19/2017,7/19/2017,Japanese
70161000000VAIG,10/12/2017,7/11/2017,7/11/2017,English
70161000001JM78,10/8/2017,8/25/2016,8/25/2016,Japanese
701b0000000Yq43,10/13/2017,10/27/2015,10/27/2015,
70161000001JM78,9/23/2017,8/25/2016,8/25/2016,Japanese
70161000001HIua,10/28/2017,10/25/2016,10/25/2016,English
70161000001JM78,10/4/2017,8/25/2016,8/25/2016,Japanese
7016100000081Rb,10/18/2017,12/14/2017,9/13/2017,Japanese
70161000000VAIG,9/26/2017,7/11/2017,7/11/2017,English
70161000000VB4F,9/26/2017,7/19/2017,7/19/2017,Japanese
701610000005lJV,4/5/2018,5/23/2016,5/23/2016,
70161000001JM78,10/18/2017,8/25/2016,8/25/2016,Japanese
70161000001Uyux,6/5/2018,6/6/2018,5/1/2018,English
70161000001JM78,1/13/2018,8/25/2016,8/25/2016,Japanese
70161000001HIua,9/21/2017,10/25/2016,10/25/2016,English
70161000001JM78,7/26/2018,8/25/2016,8/25/2016,Japanese
70161000001JM78,10/19/2017,8/25/2016,8/25/2016,Japanese
70161000000V1r7,10/14/2017,5/26/2017,5/26/2017,Japanese
70161000000VAIG,9/21/2017,7/11/2017,7/11/2017,English
70161000000VB4F,9/21/2017,7/19/2017,7/19/2017,Japanese
70161000001JM78,11/30/2018,8/25/2016,8/25/2016,Japanese
70161000001JM78,10/2/2017,8/25/2016,8/25/2016,Japanese
70161000000838q,11/5/2017,12/17/2017,10/12/2017,Japanese
7016100000081Rb,11/5/2017,12/14/2017,9/13/2017,Japanese
70161000000V8zJ,1/5/2018,7/3/2017,7/3/2017,
70161000001JM78,10/19/2017,8/25/2016,8/25/2016,Japanese
70161000001JM78,10/2/2017,8/25/2016,8/25/2016,Japanese
70161000001JM78,10/2/2017,8/25/2016,8/25/2016,Japanese
701610000005lJV,9/22/2017,5/23/2016,5/23/2016,
70161000001HIua,9/22/2017,10/25/2016,10/25/2016,English
70161000000V1r7,9/27/2017,5/26/2017,5/26/2017,Japanese
70161000001Vilz,6/12/2018,6/29/2018,6/6/2018,Japanese
70161000001WZNJ,8/15/2018,8/31/2018,8/5/2018,Japanese
70161000001WNKW,7/27/2018,8/3/2018,7/18/2018,Japanese
7016100000085PU,11/21/2017,12/1/2016,11/14/2017,Japanese
70161000001JMMj,10/14/2017,9/13/2016,8/26/2016,English
701b00000009tnf,10/14/2017,5/9/2014,5/9/2014,
70161000001VR7Y,6/10/2018,7/11/2018,5/22/2018,Japanese
701b0000000Yq43,8/8/2018,10/27/2015,10/27/2015,
70161000001JM78,6/8/2018,8/25/2016,8/25/2016,Japanese
701610000005lJV,7/10/2018,5/23/2016,5/23/2016,
70161000001JM78,12/11/2017,8/25/2016,8/25/2016,Japanese
70161000001JM78,9/26/2017,8/25/2016,8/25/2016,Japanese
70161000001JM78,10/13/2017,8/25/2016,8/25/2016,Japanese
70161000001JM78,10/18/2017,8/25/2016,8/25/2016,Japanese
70161000001JM78,10/18/2017,8/25/2016,8/25/2016,Japanese
70161000001JM78,10/19/2017,8/25/2016,8/25/2016,Japanese
70161000001Vilz,6/10/2018,6/29/2018,6/6/2018,Japanese
70161000001JM78,11/21/2017,8/25/2016,8/25/2016,Japanese
70161000000VB4F,10/14/2017,7/19/2017,7/19/2017,Japanese
70161000000VAIG,10/14/2017,7/11/2017,7/11/2017,English
7016100000082wz,10/30/2017,11/9/2017,10/9/2017,Japanese
701610000005lJV,11/8/2017,5/23/2016,5/23/2016,
701b0000000Yq43,11/9/2017,10/27/2015,10/27/2015,
70161000000VB4F,10/14/2017,7/19/2017,7/19/2017,Japanese
70161000000VAIG,10/14/2017,7/11/2017,7/11/2017,English
7016100000081ou,9/27/2017,10/27/2017,9/19/2017,Japanese
70161000001JM78,9/25/2017,8/25/2016,8/25/2016,Japanese
70161000001HIuk,10/28/2018,10/25/2016,10/25/2016,English
701610000005lJV,10/20/2018,5/23/2016,5/23/2016,
70161000001HIuf,10/20/2018,10/25/2016,10/25/2016,English
70161000001JM78,10/10/2017,8/25/2016,8/25/2016,Japanese
701b0000000Yq43,2/21/2018,10/27/2015,10/27/2015,
7016100000081Rb,10/12/2017,12/14/2017,9/13/2017,Japanese
7016100000085nW,12/10/2017,1/26/2018,11/26/2017,Japanese
7016100000081Rb,10/12/2017,12/14/2017,9/13/2017,Japanese
70161000001JM78,9/30/2017,8/25/2016,8/25/2016,Japanese
701610000005lJV,9/27/2017,5/23/2016,5/23/2016,
701610000005lJV,10/8/2018,5/23/2016,5/23/2016,
70161000001HQ14,10/6/2017,12/28/2016,12/28/2016,English
701610000005lJV,10/26/2017,5/23/2016,5/23/2016,
7016100000081ou,9/21/2017,10/27/2017,9/19/2017,Japanese
70161000001Vilz,6/10/2018,6/29/2018,6/6/2018,Japanese
70161000001auLy,11/30/2018,11/30/2018,11/12/2018,Japanese
70161000001JM78,10/12/2017,8/25/2016,8/25/2016,Japanese
7016100000086U6,12/11/2017,12/19/2017,12/8/2017,English
70161000001HIua,11/14/2017,10/25/2016,10/25/2016,English
7016100000085PU,11/21/2017,12/1/2016,11/14/2017,Japanese
70161000001HIuk,11/20/2017,10/25/2016,10/25/2016,English
701610000005lJV,10/25/2017,5/23/2016,5/23/2016,
7016100000081ou,10/1/2017,10/27/2017,9/19/2017,Japanese
7.0161E+14,1/30/2018,3/2/2018,1/9/2018,Japanese
701b0000000AfzN,1/4/2018,5/15/2015,5/15/2015,Japanese
70161000001JM78,9/20/2017,8/25/2016,8/25/2016,Japanese
701b00000009yD8,5/14/2019,6/19/2014,6/19/2014,
701610000005lJV,7/27/2018,5/23/2016,5/23/2016,
701610000005jHT,10/6/2017,5/25/2016,5/12/2016,English
70161000000VC1H,10/3/2017,9/11/2017,7/26/2017,English
701b0000000Yq43,10/3/2017,10/27/2015,10/27/2015,
70161000001HIuk,9/29/2017,10/25/2016,10/25/2016,English
70161000001HZN7,6/7/2018,3/6/2017,3/10/2017,English
70161000001HIua,6/8/2018,10/25/2016,10/25/2016,English
70161000001HIuf,9/25/2017,10/25/2016,10/25/2016,English
70161000001JM78,10/27/2017,8/25/2016,8/25/2016,Japanese
701b00000009yD8,10/27/2017,6/19/2014,6/19/2014,
70161000001HIuf,9/25/2017,10/25/2016,10/25/2016,English
701b0000000Yq43,10/10/2017,10/27/2015,10/27/2015,
701b00000009yD8,10/10/2017,6/19/2014,6/19/2014,
701b00000009tnf,10/10/2017,5/9/2014,5/9/2014,
70161000001HSD3,9/24/2017,1/31/2017,1/18/2017,English
701b0000000Yq43,10/20/2017,10/27/2015,10/27/2015,
701b0000000Yq43,10/20/2017,10/27/2015,10/27/2015,
70161000001HIuk,10/13/2017,10/25/2016,10/25/2016,English
7016100000088gI,6/7/2018,1/19/2018,1/18/2018,Japanese
701610000005lJV,10/2/2017,5/23/2016,5/23/2016,
7016100000081Kf,9/14/2018,9/21/2017,9/11/2017,English
701610000005lJV,1/25/2018,5/23/2016,5/23/2016,
70161000000VB4F,5/1/2018,7/19/2017,7/19/2017,Japanese
70161000001HIua,1/22/2018,10/25/2016,10/25/2016,English
7016100000088gI,1/27/2018,1/19/2018,1/18/2018,Japanese
7016100000088gI,1/27/2018,1/19/2018,1/18/2018,Japanese
70161000001JM78,1/11/2018,8/25/2016,8/25/2016,Japanese
70161000000CV54,3/30/2018,7/3/2017,3/30/2018,
7016100000088gI,6/29/2018,1/19/2018,1/18/2018,Japanese
70161000000VB4F,3/30/2018,7/19/2017,7/19/2017,Japanese
70161000001auLy,11/29/2018,11/30/2018,11/12/2018,Japanese
7016100000088gI,11/27/2018,1/19/2018,1/18/2018,Japanese
70161000001JM78,9/11/2018,8/25/2016,8/25/2016,Japanese
701610000005lJV,1/25/2018,5/23/2016,5/23/2016,
701610000005lJV,1/25/2018,5/23/2016,5/23/2016,
701610000005lJV,1/25/2018,5/23/2016,5/23/2016,
701610000005lJV,1/25/2018,5/23/2016,5/23/2016,
701610000008AGD,5/1/2018,2/23/2018,2/12/2018,Japanese
701610000005lJV,1/25/2018,5/23/2016,5/23/2016,
701610000005lJV,1/25/2018,5/23/2016,5/23/2016,
701610000005lJV,1/25/2018,5/23/2016,5/23/2016,
701b0000000Yq43,1/16/2018,10/27/2015,10/27/2015,
701b0000000Yq43,1/24/2018,10/27/2015,10/27/2015,
70161000001HIuk,1/25/2018,10/25/2016,10/25/2016,English
70161000001HIuf,1/15/2018,10/25/2016,10/25/2016,English
701b00000009tnf,1/18/2018,5/9/2014,5/9/2014,
701610000005lJV,1/24/2018,5/23/2016,5/23/2016,
7016100000088gI,1/26/2018,1/19/2018,1/18/2018,Japanese
70161000000881r,1/23/2018,2/8/2018,1/9/2018,Japanese
701610000005lJV,2/7/2018,5/23/2016,5/23/2016,
701610000002vmN,5/3/2018,5/18/2016,4/20/2016,English
70161000001HIuk,1/28/2018,10/25/2016,10/25/2016,English
70161000001HZMe,5/1/2018,3/6/2017,3/10/2017,English
70161000001JM78,1/14/2018,8/25/2016,8/25/2016,Japanese
701610000005lJV,1/17/2018,5/23/2016,5/23/2016,
70161000001HIua,1/21/2018,10/25/2016,10/25/2016,English
701b00000009yD8,1/27/2018,6/19/2014,6/19/2014,
70161000001HIua,2/3/2018,10/25/2016,10/25/2016,English
70161000001JM78,1/9/2018,8/25/2016,8/25/2016,Japanese
7.0161E+14,1/25/2018,3/2/2018,1/9/2018,Japanese
701610000005lJV,1/30/2018,5/23/2016,5/23/2016,
70161000000881r,1/23/2018,2/8/2018,1/9/2018,Japanese
70161000000V1LU,2/7/2018,5/23/2017,5/23/2017,
701b00000009yD8,1/30/2018,6/19/2014,6/19/2014,
70161000001HIuf,1/17/2018,10/25/2016,10/25/2016,English
70161000001HIua,1/17/2018,10/25/2016,10/25/2016,English
701610000005lJV,1/17/2018,5/23/2016,5/23/2016,
701610000005lJV,1/17/2018,5/23/2016,5/23/2016,
70161000001JM78,1/16/2018,8/25/2016,8/25/2016,Japanese
70161000001JM78,1/16/2018,8/25/2016,8/25/2016,Japanese
701b0000000Yq43,1/10/2018,10/27/2015,10/27/2015,
701b0000000AWo4,1/29/2018,3/16/2015,3/17/2015,English
701610000005lJV,1/25/2018,5/23/2016,5/23/2016,
7016100000089bx,1/31/2018,1/30/2018,1/30/2018,Japanese
7016100000085nW,1/16/2018,1/26/2018,11/26/2017,Japanese
70161000000V8zJ,1/19/2018,7/3/2017,7/3/2017,
701b0000000Yq43,1/10/2018,10/27/2015,10/27/2015,
701b0000000Yq43,1/10/2018,10/27/2015,10/27/2015,
7016100000085ER,5/21/2018,11/9/2017,11/9/2017,
701b0000000Yq43,1/15/2018,10/27/2015,10/27/2015,
701610000005lJV,1/17/2018,5/23/2016,5/23/2016,
701b00000009yD8,1/15/2018,6/19/2014,6/19/2014,
701610000005lJV,1/15/2018,5/23/2016,5/23/2016,
70161000001HIua,1/15/2018,10/25/2016,10/25/2016,English
70161000001JM78,1/17/2018,8/25/2016,8/25/2016,Japanese
70161000001JM78,1/27/2018,8/25/2016,8/25/2016,Japanese
70161000001HIua,1/18/2018,10/25/2016,10/25/2016,English
701b00000009tnf,1/28/2018,5/9/2014,5/9/2014,
7016100000088gI,1/29/2018,1/19/2018,1/18/2018,Japanese
